gene_id,chromosome,gene_start,gene_end,benchmark_name,benchmark_class,benchmark_reference,is_external_landmark_validation,preliminary_rank,rank_primary,rank_expression_dominant,rank_functional_dominant,rank_consensus_median,rank_sensitivity_range,fris,functional_evidence_score,score_primary,evidence_domain_coverage,gene_has_cds,n_transcripts_scanned,n_unique_exon_contiguous_ngg_sites,n_unique_exon_contiguous_reference_quality_sites,n_unique_functional_region_reference_quality_sites,n_unique_CDS_reference_quality_sites,n_unique_UTR_reference_quality_sites,n_unique_noncoding_exon_reference_quality_sites,n_unique_functional_reference_guide_sequences,fraction_raw_guide_instances_exon_contiguous,fraction_raw_guide_instances_junction_or_unmapped,fraction_transcripts_with_functional_region_reference_quality_guide,best_functional_guide_gc_percent,median_functional_guide_gc_percent,crispr_exon_aware_reference_editability_score,crispr_exon_aware_reference_editability_rank,step05_status,population_conservation_status,population_genomics_assessed,genomewide_offtarget_status,pu_label,pu_label_semantics,analysis_role,pu_consensus_percentile,pu_models_available,pu_repeat_mean_percentile,pu_repeat_sd_percentile,pu_repeat_min_percentile,pu_repeat_max_percentile,n_pu_repeats,biological_discovery_percentile,crispr_tractability_percentile,final_integrated_raw,final_evidence_domain_coverage,final_integrated_score,final_integrated_rank,score_biology_led,rank_biology_led,score_validation_led,rank_validation_led,final_consensus_rank_median,final_rank_sensitivity_range,final_prepopulation_rank,is_external_benchmark,novel_candidate_rank,top50_novel_prepopulation,top100_novel_prepopulation,bootstrap_rank_mean,bootstrap_rank_median,bootstrap_rank_sd,bootstrap_rank_q025,bootstrap_rank_q975,bootstrap_rank_interval_width,bootstrap_score_mean,bootstrap_score_median,bootstrap_score_q025,bootstrap_score_q975,probability_top10,probability_top20,probability_top50,probability_top100,bootstrap_median_rank_shift_from_step09,scenario_rank_min,scenario_rank_max,robust_rank_envelope_min,robust_rank_envelope_max,robust_rank_envelope_width,bootstrap_stability_class,population_validation_role,population_validation_priority,best_single_site_id,population_site_rank_within_gene,best_single_site_score,best_single_site_class,best_single_global_exact,best_single_population_q10_exact,best_single_pam_intact,best_single_max_alt_af,best_pair_sites,best_pair_score,best_pair_global_atleast1,best_pair_q10_atleast1,best_pair_breadth_ge95,best_pair_span_bp,best_triple_sites,best_triple_score,best_triple_global_atleast1,best_triple_q10_atleast1,best_triple_breadth_ge95,best_triple_span_bp,gene_population_robustness_score,population_deployment_class,deployment_class_priority,population_deployment_rank,population_filtered_prepopulation_rank,population_filtered_rank_shift,population_filtered_rank_direction
AGAP004038,2R,48266124,48268778,,,,FALSE,64,13,110,59,66,51,0.868448587230412,0.988372774133083,0.969366759881439,1,TRUE,1,372,268,262,262,6,0,262,0.98936170212766,0.0106382978723404,1,50,65,0.955392156862745,27,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.992773522185287,3,0.987979958568194,0.0138432483339743,0.972105795635207,0.997542997542998,3,0.994049798608568,0.872549019607843,0.969366759881439,1,0.969366759881439,13,0.975505612652639,10,0.963227907110238,15,13,5,13,FALSE,13,TRUE,TRUE,14.0755,13,4.47636221270461,9,30,21,0.967462015698753,0.968456223676785,0.952630237262563,0.971166152857302,0.2105,0.9225,1,1,0,10,15,9,30,21,moderate,ROBUST_CORE_NOVEL,1,AGAP004038__SITE01,1,0.990059402209917,ROBUST,0.994669509594883,0.978596364511857,0.998400852878465,0.0256410256410256,AGAP004038__SITE01;AGAP004038__SITE02,1,1,1,1,69,AGAP004038__SITE01;AGAP004038__SITE02;AGAP004038__SITE03,1,1,1,1,229,0.994532671215454,HIGHLY_ROBUST,1,69,11,2,UP
AGAP002004,2R,13406040,13409177,,,,FALSE,141,15,231,111,141,120,0.799352965584548,0.983130271790066,0.967926050437305,1,TRUE,1,343,287,281,281,6,0,281,0.98,0.02,1,50,60,0.962254901960784,23,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.986341956930192,3,0.984463072698367,0.00151756034108974,0.982945512357277,0.985980633039457,3,0.987184181618455,0.892156862745098,0.967926050437305,1,0.967926050437305,15,0.972719527615386,14,0.963132573259224,16,15,2,15,FALSE,15,TRUE,TRUE,14.103,14,1.88099975545985,11,19,8,0.967502737819875,0.967362385167757,0.964674135420684,0.969833840580389,0.0075,1,1,1,-1,14,16,11,19,8,very_high,ROBUST_CORE_NOVEL,1,AGAP002004__SITE02,2,0.994749524519662,ROBUST,0.995735607675906,0.98753234989648,1,0.00641025641025641,AGAP002004__SITE02;AGAP002004__SITE03,1,1,1,1,92,AGAP002004__SITE02;AGAP002004__SITE03;AGAP002004__SITE04,1,1,1,1,285,0.997112238485814,HIGHLY_ROBUST,1,42,12,3,UP
AGAP009488,3R,34704741,34708287,,,,FALSE,155,16,254,113,155,141,0.780830218664409,0.994347469540769,0.966728820726495,1,TRUE,1,420,310,307,307,3,0,305,0.979020979020979,0.020979020979021,1,50,60,0.972549019607843,17,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.964879317820494,3,0.963795346148287,0.0292554562969727,0.931203931203931,0.987787252493135,3,0.9859025997803,0.92156862745098,0.966728820726495,1,0.966728820726495,16,0.970996683440951,17,0.962460958012038,17,17,1,16,FALSE,16,TRUE,TRUE,14.902,13,6.12643147201457,6,25,19,0.966472136234516,0.96759599806426,0.951661614482818,0.975747465039256,0.3015,0.6995,1,1,-3,16,17,6,25,19,high,ROBUST_CORE_NOVEL,1,AGAP009488__SITE02,2,0.997600564007659,ROBUST,0.998933901918977,0.994793344068706,1,0.0072463768115942,AGAP009488__SITE04;AGAP009488__SITE05,1,1,1,1,120,AGAP009488__SITE03;AGAP009488__SITE04;AGAP009488__SITE05,1,1,1,1,121,0.998680310204212,HIGHLY_ROBUST,1,26,13,3,UP
AGAP005127,2L,10331961,10336460,,,,FALSE,47,17,57,49,49,8,0.904723616510013,0.975940135895033,0.965498237905458,1,TRUE,1,472,337,277,277,60,0,277,0.993684210526316,0.00631578947368421,1,50,60,0.960539215686275,24,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.967480849833791,3,0.959917136387725,0.0117843300285096,0.946451799392976,0.968348027171557,3,0.995606005126327,0.887254901960784,0.965498237905458,1,0.965498237905458,17,0.972322050828362,15,0.958674424982554,18,17,3,17,FALSE,17,TRUE,TRUE,17.3815,17,2.83918795505371,12,25,13,0.963762007958934,0.963807242096815,0.955785851722483,0.970462828164166,0,0.864,1,1,0,15,18,12,25,13,high,ROBUST_CORE_NOVEL,1,AGAP005127__SITE05,5,0.994204258719815,ROBUST,0.995735607675906,0.988973395931142,0.997867803837953,0.0133333333333333,AGAP005127__SITE02;AGAP005127__SITE03,1,1,1,1,65,AGAP005127__SITE01;AGAP005127__SITE02;AGAP005127__SITE03,1,1,1,1,138,0.996812342295898,HIGHLY_ROBUST,1,49,14,3,UP
AGAP010711,3L,8901319,8905208,,,,FALSE,139,18,213,126,139,87,0.812369375311814,0.965923734770384,0.963713020045542,1,TRUE,1,388,320,287,287,33,0,287,0.962779156327543,0.0372208436724566,1,50,60,0.965686274509804,21,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.965457436045671,3,0.961988726694609,0.0168170557348301,0.949992773522185,0.981211157681746,3,0.987367264738191,0.901960784313725,0.963713020045542,1,0.963713020045542,18,0.969078835501391,21,0.958347204589693,19,19,3,18,FALSE,18,TRUE,TRUE,18.229,19,2.98429422242563,12,22,10,0.962602035799264,0.960504463895809,0.955604911937434,0.96956646707546,0,0.7305,1,1,1,18,21,12,22,10,high,ROBUST_CORE_NOVEL,1,AGAP010711__SITE01,1,0.99078724964919,ROBUST,0.997334754797441,0.979700854700855,1,0.0320512820512821,AGAP010711__SITE03;AGAP010711__SITE04,1,1,1,1,212,AGAP010711__SITE03;AGAP010711__SITE04;AGAP010711__SITE05,1,1,1,1,212,0.994932987307054,HIGHLY_ROBUST,1,62,15,3,UP
AGAP005321,2L,14035299,14038119,,,,FALSE,78,19,131,81,81,50,0.850299583715514,0.983130271790066,0.963079677876025,1,TRUE,1,351,267,241,241,26,0,241,0.994334277620397,0.0056657223796034,1,50,60,0.945098039215686,33,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.9937129643012,3,0.994507876860818,0.00118302540423075,0.993496169966758,0.995808642867466,3,0.992676675210546,0.843137254901961,0.963079677876025,1,0.963079677876025,19,0.970504834436921,19,0.955654521315128,21,19,2,19,FALSE,19,TRUE,TRUE,17.9755,18,1.93824099096824,15,22,7,0.963048221018098,0.963079677876025,0.961020131698832,0.96420700841512,0,0.8895,1,1,-1,19,21,15,22,7,high,ROBUST_CORE_NOVEL,1,AGAP005321__SITE01,1,0.987557759492277,ROBUST,0.992537313432836,0.972159624413146,0.999466950959488,0.028169014084507,AGAP005321__SITE01;AGAP005321__SITE04,1,1,1,1,127,AGAP005321__SITE01;AGAP005321__SITE02;AGAP005321__SITE04,1,1,1,1,127,0.993156767720752,HIGHLY_ROBUST,1,76,16,3,UP
AGAP001099,2R,21882,31394,,,,FALSE,66,20,102,71,71,31,0.878030483840803,0.971839854732896,0.962703931900736,1,TRUE,2,330,237,227,227,10,0,227,0.898211829436039,0.101788170563961,1,50,40,0.941666666666667,35,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.99747073276485,3,0.994700582935877,0.00468180589227977,0.989304812834225,0.997687527099292,3,0.993592090809227,0.833333333333333,0.962703931900736,1,0.962703931900736,20,0.970522937676749,18,0.954884926124722,22,20,4,20,FALSE,20,TRUE,TRUE,19.679,20,1.1944338977809,17,22,5,0.96127607021552,0.961684998528861,0.956828805437373,0.963224238303395,0,0.8065,1,1,0,18,22,17,22,5,high,ROBUST_CORE_NOVEL,1,AGAP001099__SITE04,4,1,ROBUST,1,1,1,0,AGAP001099__SITE03;AGAP001099__SITE04,1,1,1,1,155,AGAP001099__SITE02;AGAP001099__SITE03;AGAP001099__SITE04,1,1,1,1,161,1,HIGHLY_ROBUST,1,1,17,3,UP
AGAP004957,2L,7187117,7189946,,,,FALSE,48,22,50,50,50,4,0.910840256816553,0.971839854732896,0.960828738085507,1,TRUE,1,280,213,213,213,0,0,213,0.989399293286219,0.0106007067137809,1,50,55,0.935661764705882,38,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.998843763549646,3,0.996964879317821,0.00388284510247427,0.992484463072698,0.999349616996676,3,0.995880629805932,0.816176470588235,0.960828738085507,1,0.960828738085507,22,0.969665789359206,20,0.951991686811808,23,22,3,22,FALSE,22,TRUE,TRUE,20.99,22,2.90897422909395,16,29,13,0.959961820900942,0.960351790549736,0.953522769014832,0.96111057072028,0,0.382,1,1,0,20,23,16,29,13,high,ROBUST_CORE_NOVEL,1,AGAP004957__SITE05,5,0.994103752072968,ROBUST,0.996268656716418,0.986972222222222,1,0.0133333333333333,AGAP004957__SITE03;AGAP004957__SITE04,1,1,1,1,50,AGAP004957__SITE02;AGAP004957__SITE03;AGAP004957__SITE04,1,1,1,1,51,0.996757063640132,HIGHLY_ROBUST,1,51,18,4,UP
AGAP010175,3R,49913799,49928922,,,,FALSE,102,23,176,92,103,84,0.823379630159635,0.9845946579194,0.958469117113871,1,TRUE,4,378,294,268,268,65,0,268,0.94467382328654,0.05532617671346,1,50,55,0.958823529411765,25,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.955557161439515,3,0.95348557113263,0.00792027682840045,0.944356120826709,0.958520017343547,3,0.990662760893446,0.882352941176471,0.958469117113871,1,0.958469117113871,23,0.965639888072416,24,0.951298346155326,24,24,1,23,FALSE,23,TRUE,TRUE,29.438,25,12.6002991936654,14,61,47,0.95016333593162,0.957298427707888,0.90786931945525,0.969243795535609,0,0.0595,0.868,1,2,23,24,14,61,47,moderate,ROBUST_CORE_NOVEL,1,AGAP010175__SITE04,4,0.995520698139736,ROBUST,0.997867803837953,0.989842132505176,0.998933901918977,0.0108695652173913,AGAP010175__SITE03;AGAP010175__SITE04,1,1,1,1,96,AGAP010175__SITE02;AGAP010175__SITE03;AGAP010175__SITE04,1,1,1,1,102,0.997536383976855,HIGHLY_ROBUST,1,35,19,4,UP
AGAP007280,2L,44989066,44998118,Hammond female-fertility target 3,population-suppression female-fertility,Hammond et al. Nature Biotechnology 2016,TRUE,850,24,524,1196,871,672,0.953174342444559,0.248696696344892,0.957248021279668,1,TRUE,1,824,707,690,690,17,0,690,0.964871194379391,0.0351288056206089,1,50,55,0.99828431372549,2,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,0,unlabeled_not_negative,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.993496639930631,3,,,,,,0.920358842914683,0.995098039215686,0.957248021279668,1,0.957248021279668,24,0.949854171613821,43,0.964641870945516,13,24,30,24,TRUE,,FALSE,FALSE,23.638,24,1.91331816308647,18,28,10,0.957488233722764,0.957248021279668,0.956771108207914,0.958635404761133,0,0.046,1,1,0,13,43,13,43,30,high,EXTERNAL_BENCHMARK,3,AGAP007280__SITE05,5,0.994483769020664,ROBUST,0.995202558635394,0.987894834633965,0.998933901918977,0.00704225352112676,AGAP007280__SITE02;AGAP007280__SITE05,1,1,1,1,315,AGAP007280__SITE02;AGAP007280__SITE03;AGAP007280__SITE05,1,1,1,1,315,0.996966072961365,HIGHLY_ROBUST,1,44,20,4,UP
AGAP001135,2R,562756,565559,,,,FALSE,35,25,31,48,35,17,0.935552666250533,0.95649308809747,0.956903590177332,1,TRUE,1,262,212,205,205,7,0,205,0.973977695167286,0.0260223048327138,1,50,55,0.929656862745098,42,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.995519583754878,3,0.992147227441345,0.00613924627769241,0.985547044370574,0.997687527099292,3,0.996887586964482,0.799019607843137,0.956903590177332,1,0.956903590177332,25,0.966865389293879,22,0.946941791060784,26,25,4,25,FALSE,24,TRUE,TRUE,24.711,25,2.53627588161734,19,30,11,0.95609139188278,0.956209848307119,0.952047397085845,0.9575756526141,0,0.041,1,1,0,22,26,19,30,11,high,ROBUST_CORE_NOVEL,1,AGAP001135__SITE01,1,0.995394831404608,ROBUST,0.99680170575693,0.989087058583385,0.999466950959488,0.00704225352112676,AGAP001135__SITE01;AGAP001135__SITE03,1,1,1,1,164,AGAP001135__SITE03;AGAP001135__SITE04;AGAP001135__SITE05,1,1,1,1,99,0.997467157272535,HIGHLY_ROBUST,1,36,21,4,UP
AGAP009048,3R,24682665,24684782,,,,FALSE,55,26,76,53,56,23,0.887124974113017,0.9845946579194,0.953781686932117,1,TRUE,1,278,236,225,225,11,0,225,1,0,1,50,55,0.939950980392157,36,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.968709351062292,3,0.969456087103146,0.00460589944107521,0.965818759936407,0.974635062870357,3,0.99496521420725,0.82843137254902,0.953781686932117,1,0.953781686932117,26,0.963421172172276,25,0.944142201691957,28,26,3,26,FALSE,25,TRUE,TRUE,27.7315,27,4.21453305770013,21,37,16,0.952468541968972,0.953543213164231,0.941467768735846,0.961933153907113,0,0,1,1,1,25,28,21,37,16,high,ROBUST_CORE_NOVEL,1,AGAP009048__SITE04,4,0.988439469320066,ROBUST,0.990938166311301,0.975140096618358,1,0.0217391304347826,AGAP009048__SITE04;AGAP009048__SITE05,1,1,1,1,49,AGAP009048__SITE03;AGAP009048__SITE04;AGAP009048__SITE05,1,1,1,1,55,0.993641708126036,HIGHLY_ROBUST,1,75,22,4,UP
AGAP010313,3L,293892,306244,,,,FALSE,110,27,205,90,110,115,0.804758451084424,0.99964854732896,0.953755023142987,1,TRUE,1,519,366,360,360,6,0,360,0.99616122840691,0.00383877159309021,1,50,40,0.984558823529412,10,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.891891891891892,3,0.880474056944645,0.0622674609324332,0.817531435178494,0.942043647926001,3,0.990021969974368,0.955882352941176,0.953755023142987,1,0.953755023142987,27,0.96036850789877,27,0.947141538387204,25,27,2,27,FALSE,26,TRUE,TRUE,37.443,30,23.4177485355283,5,95,90,0.939050795653465,0.950741581894251,0.860186588398081,0.979206678006406,0.0905,0.2505,0.873,1,3,25,27,5,95,90,moderate,ROBUST_CORE_NOVEL,1,AGAP010313__SITE04,4,0.99892540663685,ROBUST,0.998933901918977,0.997867564534231,1,0.00168350168350168,AGAP010313__SITE04;AGAP010313__SITE05,1,1,1,1,42,AGAP010313__SITE02;AGAP010313__SITE03;AGAP010313__SITE04,1,1,1,1,127,0.999408973650267,HIGHLY_ROBUST,1,17,23,4,UP
AGAP001015,X,19493025,19568646,,,,FALSE,198,29,320,142,203,178,,0.998916354264292,0.951231489328125,0.5,TRUE,1,1558,1107,912,912,195,0,912,0.982965299684543,0.0170347003154574,1,50,60,1,1,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.868333574215927,3,0.854555089849207,0.0375488603174172,0.82266223442694,0.895938719468131,3,0.981462834126694,1,0.951231489328125,1,0.951231489328125,29,0.955961094029998,36,0.946501884626252,27,29,9,29,FALSE,28,TRUE,TRUE,39.117,38,17.5460891261218,17,77,60,0.938378875149776,0.944250711759112,0.884567231487397,0.965865106902919,0,0.125,0.7415,1,9,27,36,17,77,60,variable,EXTENDED_TOP100_NOVEL,2,AGAP001015__SITE05,5,0.998530201014832,ROBUST,0.999414519906323,0.996726190476191,1,0.00446428571428571,AGAP001015__SITE03;AGAP001015__SITE04,1,1,1,1,343,AGAP001015__SITE01;AGAP001015__SITE02;AGAP001015__SITE03,1,1,1,1,646,0.999191610558158,HIGHLY_ROBUST,1,22,24,5,UP
AGAP010219,3R,50911789,50914690,,,,FALSE,3,30,3,4,3,1,0.978891953057265,0.991330834114339,0.949648305238802,1,TRUE,1,233,188,184,184,4,0,184,0.97489539748954,0.0251046025104603,1,50,50,0.9125,52,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.999132822662235,3,0.998169292286939,0.00213191302179273,0.995736378089319,0.999710940887412,3,0.999816916880264,0.75,0.949648305238802,1,0.949648305238802,30,0.962173355793717,26,0.937123254683888,33,30,7,30,FALSE,29,TRUE,TRUE,30.877,31,2.13381057589161,27,35,8,0.949397289918669,0.949626625805358,0.947653797361941,0.949908458440132,0,0,1,1,1,26,33,26,35,9,high,ROBUST_CORE_NOVEL,1,AGAP010219__SITE05,5,0.99937852823425,ROBUST,0.999466950959488,0.998933782267116,1,0.00168350168350168,AGAP010219__SITE04;AGAP010219__SITE05,1,1,1,1,47,AGAP010219__SITE01;AGAP010219__SITE02;AGAP010219__SITE03,1,1,1,1,188,0.999658190528837,HIGHLY_ROBUST,1,14,25,5,UP
AGAP008191,3R,6539230,6554555,,,,FALSE,72,31,119,66,75,53,0.858438722502094,0.989910379568885,0.949527641670145,1,TRUE,1,536,431,206,206,225,0,206,0.97632058287796,0.0236794171220401,1,50,55,0.931372549019608,41,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.973767885532591,3,0.977043888808595,0.0134440328426019,0.96422893481717,0.991039167509756,3,0.993225924569755,0.803921568627451,0.949527641670145,1,0.949527641670145,31,0.959965761419118,28,0.939089521921172,32,31,4,31,FALSE,30,TRUE,TRUE,30.448,30,4.5544118537597,26,42,16,0.949406984783312,0.950156345240025,0.935544407098675,0.956443380938826,0,0,1,1,-1,28,32,26,42,16,high,ROBUST_CORE_NOVEL,1,AGAP008191__SITE02,2,0.990344736243469,ROBUST,0.988805970149254,0.981228455186788,0.99680170575693,0.0072463768115942,AGAP008191__SITE01;AGAP008191__SITE02,1,1,1,1,196,AGAP008191__SITE01;AGAP008191__SITE02;AGAP008191__SITE03,1,1,1,1,245,0.994689604933908,HIGHLY_ROBUST,1,66,26,5,UP
AGAP005871,2L,22708572,22712410,,,,FALSE,97,32,139,100,100,52,0.855261308774286,0.95649308809747,0.947706532215546,1,TRUE,1,479,375,370,370,5,0,370,0.975560081466395,0.0244399185336049,1,50,60,0.987990196078431,8,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.861685214626391,3,0.856530327118562,0.0316696491150695,0.828226622344269,0.890735655441538,3,0.992127425851337,0.965686274509804,0.947706532215546,1,0.947706532215546,32,0.95555070034387,37,0.939862364087223,30,32,7,32,FALSE,31,TRUE,TRUE,31.6195,34,7.82530110722325,8,41,33,0.947962544645088,0.944584693799591,0.934720551582507,0.972681239543195,0.0345,0.1185,1,1,2,30,37,8,41,33,moderate,ROBUST_CORE_NOVEL,1,AGAP005871__SITE01,1,0.997941452159492,ROBUST,0.999466950959488,0.995410628019324,1,0.0072463768115942,AGAP005871__SITE01;AGAP005871__SITE02,1,1,1,1,40,AGAP005871__SITE01;AGAP005871__SITE02;AGAP005871__SITE03,1,1,1,1,78,0.998867798687721,HIGHLY_ROBUST,1,24,27,5,UP
AGAP008015,3R,4186797,4189039,,,,FALSE,53,33,77,45,54,32,0.88257417266671,0.997627694470478,0.947499475059408,1,TRUE,1,278,216,199,199,17,0,199,1,0,1,50,60,0.924509803921569,45,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.976875270992918,3,0.974225562460857,0.0122540126752084,0.961771932360168,0.986269692152045,3,0.995148297326986,0.784313725490196,0.947499475059408,1,0.947499475059408,33,0.958954854967951,30,0.936044095150865,34,33,4,33,FALSE,32,TRUE,TRUE,31.7135,31,4.69184659406412,25,44,19,0.948053915730025,0.950252763106813,0.936269528535343,0.953786510758208,0,0,1,1,-2,30,34,25,44,19,high,ROBUST_CORE_NOVEL,1,AGAP008015__SITE04,4,0.99472304400616,ROBUST,0.995735607675906,0.989073412698413,0.998400852878465,0.00892857142857143,AGAP008015__SITE02;AGAP008015__SITE04,1,1,1,1,167,AGAP008015__SITE02;AGAP008015__SITE03;AGAP008015__SITE04,1,1,1,1,167,0.997097674203388,HIGHLY_ROBUST,1,43,28,5,UP
AGAP004852,2L,4465356,4475550,,,,FALSE,54,35,78,44,55,34,0.882097113789348,0.997993791002812,0.94688522135805,1,TRUE,2,492,326,198,198,128,0,198,0.942857142857143,0.0571428571428571,1,50,50,0.922794117647059,46,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.978248301777714,3,0.972659825601002,0.0228673590332048,0.94760803584333,0.992412198294551,3,0.995056755767118,0.779411764705882,0.94688522135805,1,0.94688522135805,35,0.958507893610582,31,0.935262549105518,35,35,4,35,FALSE,34,TRUE,TRUE,35.381,35,4.28392518696391,29,45,16,0.943946931865348,0.946798503624273,0.928067473128537,0.952782027254855,0,0,1,1,0,31,35,29,45,16,high,ROBUST_CORE_NOVEL,1,AGAP004852__SITE04,4,1,ROBUST,1,1,1,0,AGAP004852__SITE03;AGAP004852__SITE04,1,1,1,1,33,AGAP004852__SITE03;AGAP004852__SITE04;AGAP004852__SITE05,1,1,1,1,117,1,HIGHLY_ROBUST,1,2,29,6,UP
AGAP012424,3L,41899845,41941381,,,,FALSE,40,36,55,32,40,23,0.900157535393469,0.997920571696345,0.945974731460009,1,TRUE,1,500,359,253,253,106,0,253,0.943396226415094,0.0566037735849057,1,50,45,0.948529411764706,31,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.923905188611071,3,0.925446837211543,0.0269984473627062,0.896083249024425,0.949197860962567,3,0.996429879165141,0.852941176470588,0.945974731460009,1,0.945974731460009,36,0.956775401122441,32,0.935174061797578,36,36,4,36,FALSE,35,TRUE,TRUE,33.104,33,6.16386085098416,23,46,23,0.946725641996214,0.948120995370979,0.932880353659749,0.959979645464923,0,0,1,1,-3,32,36,23,46,23,moderate,ROBUST_CORE_NOVEL,1,AGAP012424__SITE04,4,1,ROBUST,1,1,1,0,AGAP012424__SITE04;AGAP012424__SITE05,1,1,1,1,30,AGAP012424__SITE01;AGAP012424__SITE02;AGAP012424__SITE03,1,1,1,1,554,1,HIGHLY_ROBUST,1,3,30,6,UP
AGAP010722,3L,8985060,8987561,,,,FALSE,81,38,147,79,83,68,0.837607505511626,0.994347469540769,0.944883400564362,1,TRUE,1,257,205,197,197,8,0,197,0.977186311787072,0.0228136882129278,1,50,55,0.921078431372549,47,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.979115479115479,3,0.974321915498386,0.0193886996811907,0.952016187310305,0.987136869489811,3,0.992493592090809,0.774509803921569,0.944883400564362,1,0.944883400564362,38,0.956451495621591,33,0.933315305507134,38,38,5,38,FALSE,37,TRUE,TRUE,36.564,35,5.3211898604321,30,54,24,0.942491053404368,0.946249204871343,0.921729765646021,0.950498373826394,0,0,0.9665,1,-3,33,38,30,54,24,moderate,ROBUST_CORE_NOVEL,1,AGAP010722__SITE03,3,0.993882408609128,ROBUST,0.99680170575693,0.985340579710145,1,0.0133333333333333,AGAP010722__SITE01;AGAP010722__SITE02,1,1,1,1,52,AGAP010722__SITE02;AGAP010722__SITE03;AGAP010722__SITE04,1,1,1,1,92,0.99663532473502,HIGHLY_ROBUST,1,52,31,7,UP
